"State","YEAR","Zip3","AvgIncome"
"TX",2016,"775xx",192748
"TX",2016,"776xx",77298
"TX",2016,"777xx",85615
"TX",2016,"778xx",110190
"TX",2016,"779xx",83776
"TX",2016,"780xx",133391
"TX",2016,"781xx",142976
"TX",2016,"782xx",175391
"TX",2016,"783xx",49849
"TX",2016,"784xx",114725
"TX",2016,"785xx",139562
"TX",2016,"786xx",189534
"TX",2016,"787xx",245234
"TX",2016,"788xx",96221
"TX",2016,"789xx",23367
"TX",2016,"790xx",43060
"TX",2016,"791xx",96365
"TX",2016,"792xx",9028
"TX",2016,"793xx",26773
"TX",2016,"794xx",115528
"TX",2016,"795xx",22518
"TX",2016,"796xx",86119
"TX",2016,"797xx",146809
"TX",2016,"798xx",29322
"TX",2016,"799xx",186583
"UT",2011,"840xx",125964
"UT",2011,"841xx",124054
"UT",2011,"843xx",55057
"UT",2011,"844xx",131883
"UT",2011,"845xx",27042
"UT",2011,"846xx",73018
"UT",2011,"847xx",62489
"UT",2012,"840xx",136058
"UT",2012,"841xx",130397
"UT",2012,"843xx",55897
"UT",2012,"844xx",134640
"UT",2012,"845xx",27486
"UT",2012,"846xx",76639
"UT",2012,"847xx",65533
"UT",2013,"840xx",141411
"UT",2013,"841xx",132010
"UT",2013,"843xx",57592
"UT",2013,"844xx",137753
"UT",2013,"845xx",27471
"UT",2013,"846xx",78905
"UT",2013,"847xx",69906
"UT",2014,"840xx",151253
"UT",2014,"841xx",139530
"UT",2014,"843xx",60464
"UT",2014,"844xx",143604
"UT",2014,"845xx",28394
"UT",2014,"846xx",83206
"UT",2014,"847xx",73450
"UT",2015,"840xx",151253
"UT",2015,"841xx",139530
"UT",2015,"843xx",60464
"UT",2015,"844xx",143604
"UT",2015,"845xx",28394
"UT",2015,"846xx",83206
"UT",2015,"847xx",73450
"UT",2016,"840xx",151253
"UT",2016,"841xx",139530
"UT",2016,"843xx",60464
"UT",2016,"844xx",143604
"UT",2016,"845xx",28394
"UT",2016,"846xx",83206
"UT",2016,"847xx",73450
"VA",2011,"201xx",246936
"VA",2011,"220xx",252062
"VA",2011,"221xx",355735
"VA",2011,"222xx",284622
"VA",2011,"223xx",193647
"VA",2011,"224xx",138717
"VA",2011,"225xx",130248
"VA",2011,"226xx",70931
"VA",2011,"227xx",58273
"VA",2011,"228xx",47700
"VA",2011,"229xx",84750
"VA",2011,"230xx",91006
"VA",2011,"231xx",153038
"VA",2011,"232xx",134749
"VA",2011,"233xx",179735
"VA",2011,"234xx",211661
"VA",2011,"235xx",84829
"VA",2011,"236xx",120802
"VA",2011,"237xx",80230
"VA",2011,"238xx",84775
"VA",2011,"239xx",16781
"VA",2011,"240xx",82097
"VA",2011,"241xx",59473
"VA",2011,"242xx",25515
"VA",2011,"243xx",26770
"VA",2011,"244xx",50953
"VA",2011,"245xx",61003
"VA",2011,"246xx",16087
"VA",2012,"201xx",263778
"VA",2012,"220xx",266377
"VA",2012,"221xx",382776
"VA",2012,"222xx",305646
"VA",2012,"223xx",207770
"VA",2012,"224xx",141955
"VA",2012,"225xx",134395
"VA",2012,"226xx",73216
"VA",2012,"227xx",60063
"VA",2012,"228xx",48524
"VA",2012,"229xx",91178
"VA",2012,"230xx",96945
"VA",2012,"231xx",163094
"VA",2012,"232xx",140915
"VA",2012,"233xx",187831
"VA",2012,"234xx",217466
"VA",2012,"235xx",83717
"VA",2012,"236xx",122171
"VA",2012,"237xx",78357
"VA",2012,"238xx",86332
"VA",2012,"239xx",16611
"VA",2012,"240xx",84740
"VA",2012,"241xx",60406
"VA",2012,"242xx",25315
"VA",2012,"243xx",27065
"VA",2012,"244xx",51947
"VA",2012,"245xx",62115
"VA",2012,"246xx",16118
"VA",2013,"201xx",269220
"VA",2013,"220xx",265228
"VA",2013,"221xx",374035
"VA",2013,"222xx",308247
"VA",2013,"223xx",209182
"VA",2013,"224xx",145666
"VA",2013,"225xx",139135
"VA",2013,"226xx",74720
"VA",2013,"227xx",60734
"VA",2013,"228xx",50258
"VA",2013,"229xx",92333
"VA",2013,"230xx",102605
"VA",2013,"231xx",168977
"VA",2013,"232xx",142347
"VA",2013,"233xx",193556
"VA",2013,"234xx",220391
"VA",2013,"235xx",83782
"VA",2013,"236xx",123933
"VA",2013,"237xx",78793
"VA",2013,"238xx",88524
"VA",2013,"239xx",16646
"VA",2013,"240xx",85706
"VA",2013,"241xx",60989
"VA",2013,"242xx",25018
"VA",2013,"243xx",26940
"VA",2013,"244xx",53755
"VA",2013,"245xx",63293
"VA",2013,"246xx",15709
"VA",2014,"201xx",286232
"VA",2014,"220xx",285592
"VA",2014,"221xx",414919
"VA",2014,"222xx",347509
"VA",2014,"223xx",226393
"VA",2014,"224xx",152640
"VA",2014,"225xx",145087
"VA",2014,"226xx",77417
"VA",2014,"227xx",63954
"VA",2014,"228xx",52587
"VA",2014,"229xx",101867
"VA",2014,"230xx",109161
"VA",2014,"231xx",178996
"VA",2014,"232xx",148998
"VA",2014,"233xx",200946
"VA",2014,"234xx",229913
"VA",2014,"235xx",85019
"VA",2014,"236xx",126436
"VA",2014,"237xx",78786
"VA",2014,"238xx",90623
"VA",2014,"239xx",16929
"VA",2014,"240xx",88887
"VA",2014,"241xx",62217
"VA",2014,"242xx",25187
"VA",2014,"243xx",27118
"VA",2014,"244xx",54912
"VA",2014,"245xx",65488
"VA",2014,"246xx",15582
"VA",2015,"201xx",286232
"VA",2015,"220xx",285592
"VA",2015,"221xx",414919
"VA",2015,"222xx",347509
"VA",2015,"223xx",226393
"VA",2015,"224xx",152640
"VA",2015,"225xx",145087
"VA",2015,"226xx",77417
"VA",2015,"227xx",63954
"VA",2015,"228xx",52587
"VA",2015,"229xx",101867
"VA",2015,"230xx",109161
"VA",2015,"231xx",178996
"VA",2015,"232xx",148998
"VA",2015,"233xx",200946
"VA",2015,"234xx",229913
"VA",2015,"235xx",85019
"VA",2015,"236xx",126436
"VA",2015,"237xx",78786
"VA",2015,"238xx",90623
"VA",2015,"239xx",16929
"VA",2015,"240xx",88887
"VA",2015,"241xx",62217
"VA",2015,"242xx",25187
"VA",2015,"243xx",27118
"VA",2015,"244xx",54912
"VA",2015,"245xx",65488
"VA",2015,"246xx",15582
"VA",2016,"201xx",286232
"VA",2016,"220xx",285592
"VA",2016,"221xx",414919
"VA",2016,"222xx",347509
"VA",2016,"223xx",226393
"VA",2016,"224xx",152640
"VA",2016,"225xx",145087
"VA",2016,"226xx",77417
"VA",2016,"227xx",63954
"VA",2016,"228xx",52587
"VA",2016,"229xx",101867
"VA",2016,"230xx",109161
"VA",2016,"231xx",178996
"VA",2016,"232xx",148998
"VA",2016,"233xx",200946
"VA",2016,"234xx",229913
"VA",2016,"235xx",85019
"VA",2016,"236xx",126436
"VA",2016,"237xx",78786
"VA",2016,"238xx",90623
"VA",2016,"239xx",16929
"VA",2016,"240xx",88887
"VA",2016,"241xx",62217
"VA",2016,"242xx",25187
"VA",2016,"243xx",27118
"VA",2016,"244xx",54912
"VA",2016,"245xx",65488
"VA",2016,"246xx",15582
"VT",2011,"050xx",12841
"VT",2011,"051xx",15040
"VT",2011,"052xx",27990
"VT",2011,"053xx",26662
"VT",2011,"054xx",52489
"VT",2011,"056xx",27638
"VT",2011,"057xx",27875
"VT",2011,"058xx",12101
"VT",2011,"059xx",3191
"VT",2012,"050xx",12741
"VT",2012,"051xx",15099
"VT",2012,"052xx",28342
"VT",2012,"053xx",27572
"VT",2012,"054xx",54742
"VT",2012,"056xx",28144
"VT",2012,"057xx",28101
"VT",2012,"058xx",12123
"VT",2012,"059xx",3011
"VT",2013,"050xx",13084
"VT",2013,"051xx",15232
"VT",2013,"052xx",28589
"VT",2013,"053xx",27748
"VT",2013,"054xx",56262
"VT",2013,"056xx",28854
"VT",2013,"057xx",28533
"VT",2013,"058xx",12099
"VT",2013,"059xx",2933
"VT",2014,"050xx",13784
"VT",2014,"051xx",15584
"VT",2014,"052xx",29755
"VT",2014,"053xx",28705
"VT",2014,"054xx",60635
"VT",2014,"056xx",30312
"VT",2014,"057xx",29526
"VT",2014,"058xx",12362
"VT",2014,"059xx",2911
"VT",2015,"050xx",13784
"VT",2015,"051xx",15584
"VT",2015,"052xx",29755
"VT",2015,"053xx",28705
"VT",2015,"054xx",60635
"VT",2015,"056xx",30312
"VT",2015,"057xx",29526
"VT",2015,"058xx",12362
"VT",2015,"059xx",2911
"VT",2016,"050xx",13784
"VT",2016,"051xx",15584
"VT",2016,"052xx",29755
"VT",2016,"053xx",28705
"VT",2016,"054xx",60635
"VT",2016,"056xx",30312
"VT",2016,"057xx",29526
"VT",2016,"058xx",12362
"VT",2016,"059xx",2911
"WA",2011,"980xx",218497
"WA",2011,"981xx",172107
"WA",2011,"982xx",121685
"WA",2011,"983xx",100548
"WA",2011,"984xx",85193
"WA",2011,"985xx",86342
"WA",2011,"986xx",104479
"WA",2011,"988xx",69822
"WA",2011,"989xx",79036
"WA",2011,"990xx",36473
"WA",2011,"991xx",26276
"WA",2011,"992xx",107190
"WA",2011,"993xx",123177
"WA",2011,"994xx",58362
"WA",2012,"980xx",251671
"WA",2012,"981xx",191968
"WA",2012,"982xx",127747
"WA",2012,"983xx",104602
"WA",2012,"984xx",85666
"WA",2012,"985xx",88321
"WA",2012,"986xx",110615
"WA",2012,"988xx",72810
"WA",2012,"989xx",81014
"WA",2012,"990xx",38741
"WA",2012,"991xx",26779
"WA",2012,"992xx",110082
"WA",2012,"993xx",125181
"WA",2012,"994xx",59885
"WA",2013,"980xx",261712
"WA",2013,"981xx",200057
"WA",2013,"982xx",132767
"WA",2013,"983xx",109727
"WA",2013,"984xx",89036
"WA",2013,"985xx",91263
"WA",2013,"986xx",114661
"WA",2013,"988xx",75264
"WA",2013,"989xx",83108
"WA",2013,"990xx",40298
"WA",2013,"991xx",27644
"WA",2013,"992xx",112125
"WA",2013,"993xx",128563
"WA",2013,"994xx",60602
"WA",2014,"980xx",296624
"WA",2014,"981xx",228116
"WA",2014,"982xx",142274
"WA",2014,"983xx",117533
"WA",2014,"984xx",93016
"WA",2014,"985xx",95597
"WA",2014,"986xx",121580
"WA",2014,"988xx",80131
"WA",2014,"989xx",86725
"WA",2014,"990xx",43080
"WA",2014,"991xx",30170
"WA",2014,"992xx",117115
"WA",2014,"993xx",134760
"WA",2014,"994xx",62080
"WA",2015,"980xx",296624
"WA",2015,"981xx",228116
"WA",2015,"982xx",142274
"WA",2015,"983xx",117533
"WA",2015,"984xx",93016
"WA",2015,"985xx",95597
"WA",2015,"986xx",121580
"WA",2015,"988xx",80131
"WA",2015,"989xx",86725
"WA",2015,"990xx",43080
"WA",2015,"991xx",30170
"WA",2015,"992xx",117115
"WA",2015,"993xx",134760
"WA",2015,"994xx",62080
"WA",2016,"980xx",296624
"WA",2016,"981xx",228116
"WA",2016,"982xx",142274
"WA",2016,"983xx",117533
"WA",2016,"984xx",93016
"WA",2016,"985xx",95597
"WA",2016,"986xx",121580
"WA",2016,"988xx",80131
"WA",2016,"989xx",86725
"WA",2016,"990xx",43080
"WA",2016,"991xx",30170
"WA",2016,"992xx",117115
"WA",2016,"993xx",134760
"WA",2016,"994xx",62080
"WI",2011,"530xx",98513
"WI",2011,"531xx",96627
"WI",2011,"532xx",132571
"WI",2011,"534xx",99019
"WI",2011,"535xx",77036
"WI",2011,"537xx",138728
"WI",2011,"538xx",20000
"WI",2011,"539xx",38766
"WI",2011,"540xx",65505
"WI",2011,"541xx",59851
"WI",2011,"542xx",65550
"WI",2011,"543xx",124099
"WI",2011,"544xx",55379
"WI",2011,"545xx",25254
"WI",2011,"546xx",60003
"WI",2011,"547xx",72298
"WI",2011,"548xx",33420
"WI",2011,"549xx",94209
"WI",2012,"530xx",106383
"WI",2012,"531xx",100002
"WI",2012,"532xx",137371
"WI",2012,"534xx",99975
"WI",2012,"535xx",80707
"WI",2012,"537xx",144417
"WI",2012,"538xx",20296
"WI",2012,"539xx",39307
"WI",2012,"540xx",70494
"WI",2012,"541xx",63422
"WI",2012,"542xx",66162
"WI",2012,"543xx",126206
"WI",2012,"544xx",56795
"WI",2012,"545xx",25642
"WI",2012,"546xx",61578
"WI",2012,"547xx",74188
"WI",2012,"548xx",34134
"WI",2012,"549xx",96766
"WI",2013,"530xx",108591
"WI",2013,"531xx",102542
"WI",2013,"532xx",137222
"WI",2013,"534xx",99997
"WI",2013,"535xx",84259
"WI",2013,"537xx",150775
"WI",2013,"538xx",20557
"WI",2013,"539xx",40051
"WI",2013,"540xx",73350
"WI",2013,"541xx",65036
"WI",2013,"542xx",66896
"WI",2013,"543xx",128671
"WI",2013,"544xx",57654
"WI",2013,"545xx",26210
"WI",2013,"546xx",62915
"WI",2013,"547xx",76270
"WI",2013,"548xx",34379
"WI",2013,"549xx",99395
"WI",2014,"530xx",115599
"WI",2014,"531xx",107438
"WI",2014,"532xx",141439
"WI",2014,"534xx",103093
"WI",2014,"535xx",89414
"WI",2014,"537xx",160478
"WI",2014,"538xx",21520
"WI",2014,"539xx",41670
"WI",2014,"540xx",82339
"WI",2014,"541xx",69899
"WI",2014,"542xx",69168
"WI",2014,"543xx",134614
"WI",2014,"544xx",60020
"WI",2014,"545xx",27069
"WI",2014,"546xx",65903
"WI",2014,"547xx",79978
"WI",2014,"548xx",35519
"WI",2014,"549xx",103484
"WI",2015,"530xx",115599
"WI",2015,"531xx",107438
"WI",2015,"532xx",141439
"WI",2015,"534xx",103093
"WI",2015,"535xx",89414
"WI",2015,"537xx",160478
"WI",2015,"538xx",21520
"WI",2015,"539xx",41670
"WI",2015,"540xx",82339
"WI",2015,"541xx",69899
"WI",2015,"542xx",69168
"WI",2015,"543xx",134614
"WI",2015,"544xx",60020
"WI",2015,"545xx",27069
"WI",2015,"546xx",65903
"WI",2015,"547xx",79978
"WI",2015,"548xx",35519
"WI",2015,"549xx",103484
"WI",2016,"530xx",115599
"WI",2016,"531xx",107438
"WI",2016,"532xx",141439
"WI",2016,"534xx",103093
"WI",2016,"535xx",89414
"WI",2016,"537xx",160478
"WI",2016,"538xx",21520
"WI",2016,"539xx",41670
"WI",2016,"540xx",82339
"WI",2016,"541xx",69899
"WI",2016,"542xx",69168
"WI",2016,"543xx",134614
"WI",2016,"544xx",60020
"WI",2016,"545xx",27069
"WI",2016,"546xx",65903
"WI",2016,"547xx",79978
"WI",2016,"548xx",35519
"WI",2016,"549xx",103484
"WV",2011,"247xx",45675
"WV",2011,"248xx",5896
"WV",2011,"249xx",13193
"WV",2011,"250xx",19281
"WV",2011,"251xx",38921
"WV",2011,"252xx",12685
"WV",2011,"253xx",46445
"WV",2011,"254xx",47069
"WV",2011,"255xx",32457
"WV",2011,"256xx",10009
"WV",2011,"257xx",55459
"WV",2011,"258xx",44957
"WV",2011,"259xx",14991
"WV",2011,"260xx",73368
"WV",2011,"261xx",39630
"WV",2011,"262xx",26218
"WV",2011,"263xx",52800
"WV",2011,"264xx",16614
"WV",2011,"265xx",86158
"WV",2011,"266xx",12630
"WV",2011,"267xx",19811
"WV",2011,"268xx",11512
"WV",2012,"247xx",46642
"WV",2012,"248xx",5956
"WV",2012,"249xx",13147
"WV",2012,"250xx",19382
"WV",2012,"251xx",39400
"WV",2012,"252xx",12967
"WV",2012,"253xx",47593
"WV",2012,"254xx",48002
"WV",2012,"255xx",33152
"WV",2012,"256xx",9333
"WV",2012,"257xx",56031
"WV",2012,"258xx",44547
"WV",2012,"259xx",15129
"WV",2012,"260xx",74054
"WV",2012,"261xx",40243
"WV",2012,"262xx",22879
"WV",2012,"263xx",54431
"WV",2012,"264xx",15891
"WV",2012,"265xx",90827
"WV",2012,"266xx",12567
"WV",2012,"267xx",19936
"WV",2012,"268xx",11467
"WV",2013,"247xx",45723
"WV",2013,"248xx",5833
"WV",2013,"249xx",13256
"WV",2013,"250xx",19338
"WV",2013,"251xx",39502
"WV",2013,"252xx",13090
"WV",2013,"253xx",47255
"WV",2013,"254xx",49057
"WV",2013,"255xx",33548
"WV",2013,"256xx",8885
"WV",2013,"257xx",55331
"WV",2013,"258xx",43953
"WV",2013,"259xx",15086
"WV",2013,"260xx",74850
"WV",2013,"261xx",39946
"WV",2013,"262xx",26834
"WV",2013,"263xx",54569
"WV",2013,"264xx",16943
"WV",2013,"265xx",92118
"WV",2013,"266xx",12429
"WV",2013,"267xx",19893
"WV",2013,"268xx",11514
"WV",2014,"247xx",45493
"WV",2014,"248xx",5792
"WV",2014,"249xx",13498
"WV",2014,"250xx",19201
"WV",2014,"251xx",39592
"WV",2014,"252xx",13343
"WV",2014,"253xx",48495
"WV",2014,"254xx",50739
"WV",2014,"255xx",34378
"WV",2014,"256xx",8586
"WV",2014,"257xx",56169
"WV",2014,"258xx",43531
"WV",2014,"259xx",14820
"WV",2014,"260xx",78149
"WV",2014,"261xx",40802
"WV",2014,"262xx",27470
"WV",2014,"263xx",56374
"WV",2014,"264xx",17135
"WV",2014,"265xx",97695
"WV",2014,"266xx",12545
"WV",2014,"267xx",19799
"WV",2014,"268xx",11682
"WV",2015,"247xx",45493
"WV",2015,"248xx",5792
"WV",2015,"249xx",13498
"WV",2015,"250xx",19201
"WV",2015,"251xx",39592
"WV",2015,"252xx",13343
"WV",2015,"253xx",48495
"WV",2015,"254xx",50739
"WV",2015,"255xx",34378
"WV",2015,"256xx",8586
"WV",2015,"257xx",56169
"WV",2015,"258xx",43531
"WV",2015,"259xx",14820
"WV",2015,"260xx",78149
"WV",2015,"261xx",40802
"WV",2015,"262xx",27470
"WV",2015,"263xx",56374
"WV",2015,"264xx",17135
"WV",2015,"265xx",97695
"WV",2015,"266xx",12545
"WV",2015,"267xx",19799
"WV",2015,"268xx",11682
"WV",2016,"247xx",45493
"WV",2016,"248xx",5792
"WV",2016,"249xx",13498
"WV",2016,"250xx",19201
"WV",2016,"251xx",39592
"WV",2016,"252xx",13343
"WV",2016,"253xx",48495
"WV",2016,"254xx",50739
"WV",2016,"255xx",34378
"WV",2016,"256xx",8586
"WV",2016,"257xx",56169
"WV",2016,"258xx",43531
"WV",2016,"259xx",14820
"WV",2016,"260xx",78149
"WV",2016,"261xx",40802
"WV",2016,"262xx",27470
"WV",2016,"263xx",56374
"WV",2016,"264xx",17135
"WV",2016,"265xx",97695
"WV",2016,"266xx",12545
"WV",2016,"267xx",19799
"WV",2016,"268xx",11682
"WY",2011,"820xx",126941
"WY",2011,"821xx",2905
"WY",2011,"822xx",22842
"WY",2011,"823xx",26321
"WY",2011,"824xx",39323
"WY",2011,"825xx",50219
"WY",2011,"826xx",80846
"WY",2011,"827xx",74707
"WY",2011,"828xx",75977
"WY",2011,"829xx",79577
"WY",2011,"830xx",64867
"WY",2011,"831xx",10499
"WY",2011,"834xx",3468
"WY",2012,"820xx",117556
"WY",2012,"821xx",3083
"WY",2012,"822xx",22467
"WY",2012,"823xx",27475
"WY",2012,"824xx",41461
"WY",2012,"825xx",50064
"WY",2012,"826xx",86397
"WY",2012,"827xx",74767
"WY",2012,"828xx",77710
"WY",2012,"829xx",82546
"WY",2012,"830xx",114107
"WY",2012,"831xx",10859
"WY",2012,"834xx",3246
"WY",2013,"820xx",114350
"WY",2013,"821xx",3035
"WY",2013,"822xx",22420
"WY",2013,"823xx",26088
"WY",2013,"824xx",40089
"WY",2013,"825xx",47630
"WY",2013,"826xx",85615
"WY",2013,"827xx",80033
"WY",2013,"828xx",76736
"WY",2013,"829xx",83024
"WY",2013,"830xx",127203
"WY",2013,"831xx",10770
"WY",2013,"834xx",3624
"WY",2014,"820xx",120161
"WY",2014,"821xx",3125
"WY",2014,"822xx",23431
"WY",2014,"823xx",27534
"WY",2014,"824xx",41379
"WY",2014,"825xx",49987
"WY",2014,"826xx",94425
"WY",2014,"827xx",90009
"WY",2014,"828xx",81817
"WY",2014,"829xx",90027
"WY",2014,"830xx",159810
"WY",2014,"831xx",11298
"WY",2014,"834xx",4009
"WY",2015,"820xx",120161
"WY",2015,"821xx",3125
"WY",2015,"822xx",23431
"WY",2015,"823xx",27534
"WY",2015,"824xx",41379
"WY",2015,"825xx",49987
"WY",2015,"826xx",94425
"WY",2015,"827xx",90009
"WY",2015,"828xx",81817
"WY",2015,"829xx",90027
"WY",2015,"830xx",159810
"WY",2015,"831xx",11298
"WY",2015,"834xx",4009
"WY",2016,"820xx",120161
"WY",2016,"821xx",3125
"WY",2016,"822xx",23431
"WY",2016,"823xx",27534
"WY",2016,"824xx",41379
"WY",2016,"825xx",49987
"WY",2016,"826xx",94425
"WY",2016,"827xx",90009
"WY",2016,"828xx",81817
"WY",2016,"829xx",90027
"WY",2016,"830xx",159810
"WY",2016,"831xx",11298
"WY",2016,"834xx",4009
